#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
 259000      4.17e+00    5.04e+00      1.27e-02    1.47e-02      1.28e-01    2.59e-01    2.5e-04
 260000      4.54e+00    5.06e+00      1.37e-02    1.10e-02      1.44e-01    3.01e-01    2.2e-04
 261000      4.46e+00    5.83e+00      1.11e-02    2.19e-02      2.04e-01    2.57e-01    2.2e-04
 262000      4.12e+00    4.30e+00      9.73e-03    8.52e-04      1.98e-01    2.82e-01    2.2e-04
 263000      4.30e+00    4.30e+00      4.19e-03    7.46e-03      2.77e-01    2.65e-01    2.2e-04
 264000      4.35e+00    1.96e+00      1.05e-02    2.18e-03      2.05e-01    1.22e-01    2.2e-04
 265000      2.36e+00    3.38e+00      3.50e-03    7.44e-03      1.40e-01    1.71e-01    2.2e-04
 266000      4.13e+00    4.35e+00      4.46e-03    3.43e-03      2.65e-01    2.83e-01    2.2e-04
 267000      3.73e+00    4.36e+00      1.46e-03    3.34e-03      2.44e-01    2.83e-01    2.2e-04
 268000      2.17e+00    4.53e+00      4.16e-03    2.48e-03      1.19e-01    2.96e-01    2.2e-04
 269000      7.11e+00    4.18e+00      2.71e-02    5.80e-03      3.09e-01    2.64e-01    2.2e-04
 270000      4.66e+00    2.74e+00      7.24e-03    5.02e-03      2.92e-01    1.53e-01    2.2e-04
 271000      2.42e+00    1.78e+00      6.32e-03    1.21e-03      1.04e-01    1.15e-01    2.2e-04
 272000      2.21e+00    4.62e+00      5.22e-03    7.05e-03      1.06e-01    2.90e-01    2.2e-04
 273000      5.20e+00    5.16e+00      8.35e-03    1.79e-02      3.24e-01    2.48e-01    2.2e-04
 274000      4.99e+00    4.61e+00      1.05e-02    1.50e-02      2.99e-01    1.03e-01    2.2e-04
 275000      4.20e+00    3.24e+00      5.05e-03    9.28e-03      2.68e-01    1.18e-01    2.2e-04
 276000      1.72e+00    4.12e+00      2.95e-03    2.60e-03      9.78e-02    2.68e-01    2.2e-04
 277000      4.16e+00    4.57e+00      4.36e-03    4.54e-03      2.68e-01    2.94e-01    2.2e-04
 278000      4.17e+00    4.38e+00      6.38e-04    4.39e-03      2.74e-01    2.82e-01    2.2e-04
 279000      4.09e+00    4.20e+00      2.25e-03    9.67e-03      2.67e-01    2.46e-01    2.2e-04
 280000      4.11e+00    3.89e+00      1.28e-03    6.71e-03      2.85e-01    2.53e-01    2.0e-04
 281000      4.70e+00    4.52e+00      9.74e-03    1.20e-02      2.97e-01    2.65e-01    2.0e-04
 282000      5.62e+00    2.23e+00      2.04e-02    2.16e-03      2.68e-01    1.48e-01    2.0e-04
 283000      3.43e+00    7.65e+00      1.01e-02    2.12e-02      1.20e-01    4.41e-01    2.0e-04
 284000      7.74e+00    3.94e+00      2.44e-02    2.29e-03      2.02e-01    2.72e-01    2.0e-04
 285000      1.72e+00    3.87e+00      1.79e-04    5.16e-03      1.19e-01    2.59e-01    2.0e-04
 286000      3.00e+00    4.63e+00      8.53e-03    1.07e-02      1.14e-01    2.85e-01    2.0e-04
 287000      4.24e+00    4.92e+00      1.13e-02    1.28e-02      2.49e-01    2.92e-01    2.0e-04
 288000      4.68e+00    3.44e+00      1.37e-02    2.73e-03      2.63e-01    2.36e-01    2.0e-04
 289000      4.87e+00    3.58e+00      1.35e-02    3.01e-03      2.81e-01    2.45e-01    2.0e-04
 290000      3.42e+00    4.18e+00      1.19e-03    7.86e-03      2.37e-01    2.69e-01    2.0e-04
 291000      4.47e+00    6.09e+00      9.35e-03    2.04e-02      2.82e-01    3.13e-01    2.0e-04
 292000      6.81e+00    4.03e+00      2.76e-02    8.72e-03      2.77e-01    2.52e-01    2.0e-04
 293000      5.37e+00    2.43e+00      1.72e-02    5.82e-03      2.87e-01    1.20e-01    2.0e-04
 294000      3.79e+00    4.77e+00      4.84e-03    9.90e-03      2.54e-01    3.01e-01    2.0e-04
 295000      2.56e+00    4.19e+00      3.34e-04    1.07e-02      1.78e-01    2.50e-01    2.0e-04
 296000      6.06e+00    3.86e+00      2.05e-02    3.69e-03      3.10e-01    2.63e-01    2.0e-04
 297000      2.57e+00    4.36e+00      6.75e-03    1.28e-02      1.13e-01    1.51e-01    2.0e-04
 298000      4.51e+00    3.87e+00      6.30e-03    2.80e-04      3.01e-01    2.69e-01    2.0e-04
 299000      3.18e+00    4.24e+00      5.00e-03    2.94e-03      1.96e-01    2.92e-01    2.0e-04
 300000      4.42e+00    2.31e+00      9.71e-03    5.26e-03      2.90e-01    1.25e-01    1.8e-04
 301000      3.13e+00    3.64e+00      2.45e-03    3.80e-03      2.23e-01    2.61e-01    1.8e-04
 302000      3.53e+00    3.92e+00      1.18e-03    8.83e-03      2.58e-01    2.55e-01    1.8e-04
 303000      2.65e+00    3.36e+00      4.85e-03    1.33e-03      1.62e-01    2.46e-01    1.8e-04
 304000      3.80e+00    1.45e+00      4.16e-03    1.25e-04      2.72e-01    1.06e-01    1.8e-04
 305000      3.82e+00    4.77e+00      8.59e-03    1.40e-02      2.49e-01    2.81e-01    1.8e-04
 306000      4.47e+00    3.76e+00      8.63e-03    4.22e-03      3.02e-01    2.68e-01    1.8e-04
 307000      4.40e+00    5.24e+00      9.36e-03    1.79e-02      2.50e-01    2.77e-01    1.8e-04
 308000      3.52e+00    3.55e+00      6.29e-03    1.43e-03      2.40e-01    2.59e-01    1.8e-04
 309000      3.85e+00    5.82e+00      3.33e-03    1.99e-02      2.78e-01    3.07e-01    1.8e-04
 310000      4.71e+00    3.75e+00      1.44e-02    1.20e-04      2.71e-01    2.75e-01    1.8e-04
 311000      4.40e+00    4.31e+00      1.15e-02    9.12e-03      2.74e-01    2.85e-01    1.8e-04
 312000      4.22e+00    3.99e+00      1.19e-02    3.38e-03      1.67e-01    2.88e-01    1.8e-04
 313000      3.78e+00    4.39e+00      1.43e-03    1.63e-03      2.76e-01    3.20e-01    1.8e-04
 314000      1.82e+00    2.84e+00      1.63e-03    5.35e-03      1.28e-01    1.72e-01    1.8e-04
 315000      4.30e+00    4.07e+00      8.87e-03    8.56e-03      2.87e-01    2.70e-01    1.8e-04
 316000      6.02e+00    4.00e+00      2.17e-02    3.56e-03      3.01e-01    2.88e-01    1.8e-04
 317000      3.91e+00    6.29e+00      1.24e-03    2.50e-02      2.86e-01    2.74e-01    1.8e-04
 318000      2.34e+00    4.57e+00      5.81e-03    1.35e-02      1.15e-01    2.68e-01    1.8e-04
 319000      4.81e+00    1.97e+00      1.20e-02    2.25e-03      2.35e-01    1.36e-01    1.8e-04
 320000      3.28e+00    4.12e+00      1.24e-03    8.28e-03      2.53e-01    2.90e-01    1.6e-04
 321000      3.60e+00    3.88e+00      3.28e-03    7.67e-03      2.74e-01    2.74e-01    1.6e-04
 322000      4.92e+00    3.82e+00      1.66e-02    2.46e-03      2.76e-01    2.93e-01    1.6e-04
 323000      5.21e+00    4.56e+00      1.75e-02    1.12e-02      2.93e-01    2.38e-01    1.6e-04
 324000      3.61e+00    3.97e+00      1.39e-03    1.16e-02      2.78e-01    2.47e-01    1.6e-04
 325000      4.11e+00    3.79e+00      1.07e-02    9.16e-03      1.98e-01    2.55e-01    1.6e-04
 326000      2.42e+00    1.38e+00      6.27e-03    7.26e-04      1.17e-01    1.05e-01    1.6e-04
 327000      3.96e+00    3.84e+00      1.01e-02    7.63e-03      2.61e-01    2.71e-01    1.6e-04
 328000      1.81e+00    3.89e+00      1.66e-03    7.07e-03      1.35e-01    2.52e-01    1.6e-04
 329000      4.51e+00    4.83e+00      1.31e-02    1.67e-02      2.81e-01    2.64e-01    1.6e-04
 330000      2.64e+00    3.40e+00      4.07e-03    1.94e-05      1.81e-01    2.63e-01    1.6e-04
 331000      4.25e+00    3.76e+00      1.21e-02    7.32e-03      2.67e-01    2.67e-01    1.6e-04
 332000      5.94e+00    4.71e+00      2.17e-02    1.53e-02      3.05e-01    2.71e-01    1.6e-04
 333000      2.64e+00    4.71e+00      6.03e-03    1.58e-02      1.48e-01    2.65e-01    1.6e-04
 334000      3.85e+00    3.99e+00      9.87e-03    8.04e-03      1.89e-01    2.81e-01    1.6e-04
 335000      1.42e+00    4.53e+00      5.16e-04    1.39e-02      1.10e-01    2.73e-01    1.6e-04
 336000      3.82e+00    2.04e+00      7.04e-03    2.35e-03      2.74e-01    1.48e-01    1.6e-04
 337000      2.10e+00    4.08e+00      3.57e-03    8.18e-03      1.39e-01    2.88e-01    1.6e-04
 338000      7.33e+00    3.27e+00      3.23e-02    3.16e-04      2.43e-01    2.53e-01    1.6e-04
 339000      3.92e+00    3.77e+00      4.86e-03    9.54e-03      2.93e-01    2.50e-01    1.6e-04
 340000      3.42e+00    3.70e+00      4.87e-03    1.00e-02      2.67e-01    2.50e-01    1.4e-04
 341000      4.27e+00    4.44e+00      1.38e-02    1.42e-02      2.58e-01    2.72e-01    1.4e-04
 342000      4.41e+00    3.30e+00      1.66e-02    5.83e-03      2.25e-01    2.51e-01    1.4e-04
 343000      1.31e+00    3.72e+00      1.51e-03    8.09e-03      1.01e-01    2.71e-01    1.4e-04
 344000      3.36e+00    4.25e+00      9.58e-03    1.16e-02      1.36e-01    2.86e-01    1.4e-04
 345000      4.40e+00    3.52e+00      1.27e-02    7.68e-03      1.71e-01    2.56e-01    1.4e-04
 346000      2.19e+00    4.53e+00      3.74e-03    1.67e-02      1.53e-01    2.38e-01    1.4e-04
 347000      3.74e+00    3.82e+00      5.53e-03    6.68e-03      2.91e-01    2.91e-01    1.4e-04
 348000      3.86e+00    4.14e+00      6.59e-03    1.11e-02      2.95e-01    2.81e-01    1.4e-04
 349000      4.30e+00    3.17e+00      1.22e-02    4.21e-03      2.85e-01    2.49e-01    1.4e-04
 350000      1.44e+00    3.13e+00      7.76e-04    1.14e-03      1.16e-01    2.55e-01    1.4e-04
 351000      4.17e+00    3.16e+00      1.05e-02    6.71e-03      2.90e-01    1.97e-01    1.4e-04
 352000      3.42e+00    2.03e+00      1.03e-02    5.42e-03      1.09e-01    9.68e-02    1.4e-04
 353000      5.77e+00    4.15e+00      2.23e-02    7.18e-03      2.82e-01    3.17e-01    1.4e-04
 354000      4.72e+00    3.35e+00      1.44e-02    4.57e-03      1.40e-01    2.63e-01    1.4e-04
 355000      4.88e+00    1.99e+00      1.79e-02    1.41e-03      2.58e-01    1.59e-01    1.4e-04
 356000      3.64e+00    2.57e+00      1.05e-02    4.11e-03      1.44e-01    1.84e-01    1.4e-04
 357000      3.61e+00    2.26e+00      2.44e-03    1.82e-03      2.92e-01    1.79e-01    1.4e-04
 358000      2.07e+00    3.62e+00      5.53e-03    6.33e-04      9.79e-02    2.95e-01    1.4e-04
 359000      4.93e+00    3.68e+00      1.70e-02    6.08e-03      2.83e-01    2.82e-01    1.4e-04
 360000      2.70e+00    4.98e+00      3.82e-03    1.94e-02      2.10e-01    2.48e-01    1.3e-04
 361000      3.65e+00    3.45e+00      8.80e-03    6.80e-03      2.72e-01    2.71e-01    1.3e-04
 362000      1.97e+00    1.84e+00      3.38e-03    2.26e-03      1.45e-01    1.46e-01    1.3e-04
 363000      2.95e+00    3.60e+00      1.81e-03    3.21e-03      2.52e-01    3.04e-01    1.3e-04
 364000      4.22e+00    3.74e+00      1.37e-02    1.02e-02      2.67e-01    2.65e-01    1.3e-04
 365000      4.55e+00    1.53e+00      1.19e-02    2.20e-03      2.33e-01    1.18e-01    1.3e-04
 366000      2.70e+00    3.88e+00      1.97e-03    1.10e-02      2.27e-01    1.66e-01    1.3e-04
 367000      4.59e+00    3.08e+00      1.45e-02    5.73e-04      2.97e-01    2.65e-01    1.3e-04
 368000      3.03e+00    3.73e+00      4.60e-03    9.91e-03      2.31e-01    2.67e-01    1.3e-04
 369000      3.47e+00    3.35e+00      6.98e-03    7.57e-03      2.72e-01    2.55e-01    1.3e-04
 370000      3.57e+00    4.11e+00      6.17e-03    7.85e-03      2.87e-01    3.25e-01    1.3e-04
 371000      7.04e+00    4.47e+00      2.82e-02    1.45e-02      3.30e-01    2.83e-01    1.3e-04
 372000      4.15e+00    3.93e+00      1.17e-02    9.62e-03      2.89e-01    2.91e-01    1.3e-04
 373000      1.82e+00    3.43e+00      1.05e-03    3.76e-03      1.54e-01    2.87e-01    1.3e-04
 374000      3.18e+00    3.57e+00      1.41e-03    5.15e-03      2.73e-01    2.93e-01    1.3e-04
 375000      2.36e+00    4.60e+00      3.71e-03    1.52e-02      1.78e-01    2.87e-01    1.3e-04
 376000      3.18e+00    4.27e+00      5.94e-03    1.16e-02      2.53e-01    3.02e-01    1.3e-04
 377000      4.17e+00    3.27e+00      1.30e-02    9.18e-04      1.03e-01    2.81e-01    1.3e-04
 378000      4.49e+00    3.32e+00      1.25e-02    3.10e-03      1.99e-01    2.80e-01    1.3e-04
 379000      1.91e+00    1.78e+00      4.81e-03    3.23e-03      1.04e-01    1.28e-01    1.3e-04
 380000      2.53e+00    3.42e+00      4.44e-04    2.71e-03      2.29e-01    3.06e-01    1.1e-04
 381000      1.88e+00    3.46e+00      6.07e-03    6.66e-03      1.26e-14    2.87e-01    1.1e-04
 382000      2.84e+00    3.78e+00      3.54e-03    1.11e-02      2.49e-01    2.70e-01    1.1e-04
 383000      1.85e+00    3.43e+00      3.11e-03    9.24e-03      1.44e-01    2.57e-01    1.1e-04
 384000      5.07e+00    3.02e+00      1.66e-02    7.85e-04      3.33e-01    2.74e-01    1.1e-04
 385000      4.71e+00    4.38e+00      1.62e-02    1.34e-02      2.95e-01    3.05e-01    1.1e-04
 386000      1.92e+00    1.32e+00      5.63e-04    4.28e-03      1.73e-01    6.95e-05    1.1e-04
 387000      2.95e+00    3.27e+00      4.22e-04    3.31e-03      2.68e-01    2.90e-01    1.1e-04
 388000      3.52e+00    2.47e+00      7.00e-03    2.15e-03      2.90e-01    2.16e-01    1.1e-04
 389000      1.94e+00    4.09e+00      4.85e-03    1.19e-02      1.12e-01    2.93e-01    1.1e-04
 390000      1.12e+00    3.21e+00      2.75e-03    6.52e-03      6.66e-02    2.64e-01    1.1e-04
 391000      2.31e+00    3.02e+00      1.98e-03    6.98e-03      2.03e-01    1.92e-01    1.1e-04
 392000      3.43e+00    3.56e+00      2.51e-03    8.10e-03      3.08e-01    2.84e-01    1.1e-04
 393000      2.49e+00    4.30e+00      4.23e-03    1.39e-02      1.93e-01    2.87e-01    1.1e-04
 394000      2.99e+00    6.32e+00      3.88e-03    2.67e-02      2.62e-01    2.63e-01    1.1e-04
 395000      4.28e+00    3.07e+00      1.28e-02    2.16e-03      3.02e-01    2.76e-01    1.1e-04
 396000      3.57e+00    5.61e+00      1.06e-02    1.62e-02      1.24e-01    2.26e-01    1.1e-04
 397000      1.33e+00    2.63e+00      1.70e-03    1.26e-03      1.12e-01    2.37e-01    1.1e-04
 398000      3.11e+00    3.44e+00      3.18e-03    7.63e-03      2.76e-01    2.27e-01    1.1e-04
 399000      1.31e+00    3.11e+00      1.60e-03    1.86e-03      1.10e-01    2.81e-01    1.1e-04
 400000      4.16e+00    1.71e+00      1.40e-02    1.38e-04      2.79e-01    1.63e-01    1.0e-04
 401000      4.01e+00    3.76e+00      1.28e-02    1.10e-02      2.83e-01    2.82e-01    1.0e-04
 402000      4.92e+00    4.15e+00      1.81e-02    1.33e-02      2.95e-01    2.92e-01    1.0e-04
 403000      3.55e+00    2.99e+00      8.88e-03    3.04e-03      2.12e-01    2.80e-01    1.0e-04
 404000      6.75e+00    2.96e+00      2.05e-02    4.19e-03      2.12e-01    2.71e-01    1.0e-04
 405000      3.20e+00    3.82e+00      2.55e-03    1.05e-02      3.02e-01    2.97e-01    1.0e-04
 406000      3.11e+00    2.93e+00      3.63e-03    2.60e-03      2.89e-01    2.76e-01    1.0e-04
 407000      2.70e+00    1.48e+00      5.46e-03    1.64e-03      2.01e-01    1.33e-01    1.0e-04
 408000      2.95e+00    1.84e+00      4.80e-03    4.74e-03      2.44e-01    1.04e-01    1.0e-04
 409000      3.03e+00    3.99e+00      3.76e-03    1.28e-02      2.80e-01    7.21e-05    1.0e-04
 410000      2.46e+00    1.83e+00      4.15e-03    3.70e-03      2.00e-01    1.36e-01    1.0e-04
 411000      3.17e+00    2.90e+00      9.41e-03    5.18e-03      1.16e-01    2.57e-01    1.0e-04
 412000      3.15e+00    4.08e+00      4.41e-03    1.33e-02      2.88e-01    2.82e-01    1.0e-04
 413000      5.82e+00    1.83e+00      2.37e-02    5.09e-04      2.82e-01    1.75e-01    1.0e-04
 414000      2.93e+00    3.22e+00      1.77e-03    1.31e-03      2.78e-01    3.07e-01    1.0e-04
 415000      2.32e+00    2.93e+00      6.37e-03    1.59e-03      1.16e-01    2.79e-01    1.0e-04
 416000      3.42e+00    3.20e+00      6.93e-03    6.51e-03      2.54e-01    2.77e-01    1.0e-04
 417000      3.00e+00    2.95e+00      4.66e-03    3.40e-04      2.51e-01    2.83e-01    1.0e-04
 418000      1.91e+00    2.91e+00      4.65e-03    3.82e-03      1.19e-01    2.68e-01    1.0e-04
 419000      3.56e+00    1.47e+00      9.35e-03    2.71e-03      2.83e-01    1.15e-01    1.0e-04
 420000      3.51e+00    3.50e+00      1.12e-02    6.57e-03      2.60e-01    3.24e-01    8.9e-05
 421000      4.45e+00    2.74e+00      1.70e-02    3.17e-03      2.58e-01    2.68e-01    8.9e-05
 422000      2.84e+00    3.11e+00      5.08e-03    7.33e-03      2.65e-01    2.12e-01    8.9e-05
 423000      4.65e+00    2.73e+00      1.35e-02    4.38e-03      1.95e-01    2.59e-01    8.9e-05
 424000      2.49e+00    3.20e+00      1.96e-03    6.31e-03      2.47e-01    2.93e-01    8.9e-05
 425000      2.35e+00    4.01e+00      4.52e-03    4.09e-03      1.89e-01    3.95e-01    8.9e-05
 426000      2.03e+00    1.81e+00      5.19e-03    7.79e-04      1.23e-01    1.81e-01    8.9e-05
 427000      2.84e+00    2.75e+00      2.23e-03    6.16e-03      2.82e-01    1.98e-01    8.9e-05
 428000      3.98e+00    2.87e+00      1.26e-02    4.30e-03      2.96e-01    2.74e-01    8.9e-05
 429000      2.05e+00    2.67e-01      5.49e-03    8.50e-04      1.13e-01    7.00e-05    8.9e-05
 430000      2.71e+00    2.92e+00      1.10e-03    5.28e-03      2.72e-01    2.72e-01    8.9e-05
 431000      3.92e+00    2.88e+00      1.44e-02    1.24e-03      2.45e-01    2.89e-01    8.9e-05
 432000      4.71e+00    3.39e+00      1.74e-02    9.40e-03      2.91e-01    2.76e-01    8.9e-05
 433000      2.65e+00    4.44e+00      2.82e-03    1.61e-02      2.60e-01    2.85e-01    8.9e-05
 434000      4.42e+00    2.47e+00      1.37e-02    5.39e-03      9.89e-02    1.81e-01    8.9e-05
 435000      3.62e+00    3.93e+00      1.05e-02    1.13e-02      1.54e-01    3.12e-01    8.9e-05
 436000      4.61e+00    2.91e+00      1.30e-02    7.81e-03      2.18e-01    2.41e-01    8.9e-05
 437000      1.88e+00    3.25e+00      1.22e-03    9.77e-03      1.86e-01    2.51e-01    8.9e-05
 438000      4.88e+00    1.96e+00      1.85e-02    1.43e-03      2.89e-01    1.92e-01    8.9e-05
 439000      4.78e+00    2.49e+00      1.33e-02    1.48e-03      2.34e-01    2.49e-01    8.9e-05
 440000      2.88e+00    3.52e+00      4.44e-03    9.37e-03      2.89e-01    2.04e-01    7.9e-05
 441000      3.51e+00    1.01e+00      1.21e-02    7.45e-04      2.51e-01    1.05e-01    7.9e-05
 442000      3.22e+00    1.87e+00      7.14e-03    4.86e-03      3.01e-01    1.15e-01    7.9e-05
 443000      2.81e+00    3.01e+00      6.31e-03    3.66e-03      2.61e-01    3.08e-01    7.9e-05
 444000      3.24e+00    3.22e+00      9.83e-03    1.03e-02      1.01e-01    2.50e-01    7.9e-05
 445000      2.91e+00    2.36e+00      4.38e-03    1.30e-03      2.92e-01    2.49e-01    7.9e-05
 446000      1.76e+00    2.52e+00      4.39e-03    3.06e-03      1.16e-01    2.59e-01    7.9e-05
 447000      1.29e+00    4.20e+00      2.61e-03    1.57e-02      1.06e-01    2.67e-01    7.9e-05
 448000      4.19e+00    2.88e+00      1.57e-02    4.25e-03      2.63e-01    2.90e-01    7.9e-05
 449000      4.99e+00    2.84e+00      1.90e-02    4.25e-03      3.07e-01    2.85e-01    7.9e-05
 450000      2.89e+00    2.22e+00      6.85e-03    7.77e-04      2.65e-01    2.34e-01    7.9e-05
 451000      2.66e+00    2.84e+00      3.76e-03    5.61e-03      2.69e-01    2.73e-01    7.9e-05
 452000      9.28e-01    2.86e+00      2.89e-04    4.70e-03      9.81e-02    2.84e-01    7.9e-05
 453000      2.87e+00    3.20e+00      1.24e-03    8.26e-03      3.03e-01    2.83e-01    7.9e-05
 454000      4.82e+00    1.18e+00      1.38e-02    4.00e-05      2.20e-01    1.25e-01    7.9e-05
 455000      3.46e+00    1.54e+00      9.38e-03    3.13e-03      2.99e-01    1.26e-01    7.9e-05
 456000      4.43e+00    2.98e+00      1.59e-02    4.68e-03      2.99e-01    2.98e-01    7.9e-05
 457000      2.92e+00    2.39e+00      5.95e-03    8.72e-05      2.79e-01    2.54e-01    7.9e-05
 458000      1.83e+00    2.65e+00      4.69e-03    2.45e-03      1.14e-01    2.76e-01    7.9e-05
 459000      6.69e+00    3.13e+00      2.85e-02    8.38e-03      2.89e-01    2.72e-01    7.9e-05
 460000      2.17e+00    3.04e+00      3.08e-03    8.09e-03      2.17e-01    2.78e-01    7.1e-05
 461000      2.76e+00    3.84e+00      4.28e-03    1.24e-02      2.91e-01    3.07e-01    7.1e-05
 462000      2.38e+00    2.77e+00      3.19e-03    6.47e-03      2.55e-01    2.67e-01    7.1e-05
 463000      2.50e+00    4.91e+00      4.16e-04    1.86e-02      2.80e-01    3.18e-01    7.1e-05
